suite,condition,seed,train_n,test_n,method,repair_library_size,success_threshold,severity,nuisance_strength,n,success_rate,mean_final_error,p95_final_error,mean_reward,mean_regret,p95_regret,repair_accuracy,mechanism_accuracy,unknown_reject_rate
main_sweep,uniform,7100,650,900,nominal_no_adaptation,5,0.07,1.0,1.0,900,0.6533333333333333,0.09735402538189189,0.36641918680474783,-0.12767130956807723,0.10565462282295283,0.40476978619277654,0.0,,
main_sweep,uniform,7100,650,900,random_repair,5,0.07,1.0,1.0,900,0.7122222222222222,0.08743582451376647,0.370458404057185,-0.12104809564273342,0.09903140889760909,0.4087604919944141,0.18666666666666668,,
main_sweep,uniform,7100,650,900,single_robust_repair,5,0.07,1.0,1.0,900,0.9211111111111111,0.02224403697042388,0.07768246386626632,-0.043832364636331556,0.021815677891207155,0.07515078584673522,0.26222222222222225,,
main_sweep,uniform,7100,650,900,passive_stat_coarse,5,0.07,1.0,1.0,900,1.0,0.007614666871876797,0.021242540633395035,-0.03279338329943589,0.010776696554311472,0.04103474869750097,0.5055555555555555,,
main_sweep,uniform,7100,650,900,passive_stat_medium,5,0.07,1.0,1.0,900,1.0,0.0019183435100000273,0.009856584490846587,-0.02276163607943441,0.000744949334309977,0.004508745150425389,0.8322222222222222,,
main_sweep,uniform,7100,650,900,passive_stat_fine,5,0.07,1.0,1.0,900,0.9955555555555555,0.0031282482139304937,0.011396905362819343,-0.024017368791224986,0.0020006820461005684,0.015282786878974167,0.8877777777777778,,
main_sweep,uniform,7100,650,900,passive_vector_nn,5,0.07,1.0,1.0,900,1.0,0.0018611027166934302,0.009850992166661299,-0.02201668674512447,0.0,0.0,1.0,1.0,0.0
main_sweep,uniform,7100,650,900,nuisance_nearest_neighbor,5,0.07,1.0,1.0,900,0.7444444444444445,0.10588639282834139,1.0,-0.14119863171636798,0.11918194497124326,1.0853587948916363,0.2633333333333333,0.2633333333333333,0.0
main_sweep,uniform,7100,650,900,probe_nearest_neighbor,5,0.07,1.0,1.0,900,1.0,0.0018611027166934302,0.009850992166661299,-0.02201668674512447,0.0,0.0,1.0,1.0,0.0
main_sweep,uniform,7100,650,900,gain_only_sysid,5,0.07,1.0,1.0,900,0.9088888888888889,0.05477518171418385,0.3832125161550233,-0.1004055166976404,0.07838882995251573,0.4218647164817063,0.2577777777777778,,
main_sweep,uniform,7100,650,900,mechanism_first,5,0.07,1.0,1.0,900,1.0,0.0018611027166934302,0.009850992166661299,-0.02201668674512447,0.0,0.0,1.0,1.0,0.0
main_sweep,uniform,7100,650,900,mechanism_oracle,5,0.07,1.0,1.0,900,1.0,0.0018611027166934302,0.009850992166661299,-0.02201668674512447,0.0,0.0,1.0,1.0,0.0
main_sweep,uniform,7100,650,900,oracle_best_repair,5,0.07,1.0,1.0,900,1.0,0.0018611027166934302,0.009850992166661299,-0.02201668674512447,0.0,0.0,1.0,,
main_sweep,uniform,7101,650,900,nominal_no_adaptation,5,0.07,1.0,1.0,900,0.6588888888888889,0.09156780348106996,0.28028207975849095,-0.12173294562497869,0.10004021956011937,0.31771521614672993,0.0,,
main_sweep,uniform,7101,650,900,random_repair,5,0.07,1.0,1.0,900,0.7277777777777777,0.09623319015244036,0.5267914562008372,-0.1314028960190977,0.10971016995423834,0.5675866147288372,0.21555555555555556,,
main_sweep,uniform,7101,650,900,single_robust_repair,5,0.07,1.0,1.0,900,0.94,0.02078028721026207,0.0739780070433752,-0.04205540347525788,0.02036267741039884,0.07163531128817982,0.27111111111111114,,
main_sweep,uniform,7101,650,900,passive_stat_coarse,5,0.07,1.0,1.0,900,1.0,0.007109966547735431,0.020153014090129262,-0.032473602255857804,0.01078087619099878,0.040742096744895026,0.5066666666666667,,
main_sweep,uniform,7101,650,900,passive_stat_medium,5,0.07,1.0,1.0,900,1.0,0.001787399536145234,0.009234101881494872,-0.02230845011230508,0.0006157240474460006,0.004579638670094619,0.8411111111111111,,
main_sweep,uniform,7101,650,900,passive_stat_fine,5,0.07,1.0,1.0,900,0.9988888888888889,0.0024522827470664895,0.009981810012596348,-0.022806070979693567,0.0011133449148345077,0.00565329173145861,0.9111111111111111,,
main_sweep,uniform,7101,650,900,passive_vector_nn,5,0.07,1.0,1.0,900,1.0,0.0018096051465185873,0.009165377664838381,-0.02169272606485906,0.0,0.0,1.0,1.0,0.0
main_sweep,uniform,7101,650,900,nuisance_nearest_neighbor,5,0.07,1.0,1.0,900,0.75,0.10466037314414443,1.0,-0.14047461562033745,0.11878188955547797,1.0853587948916363,0.31,0.31,0.0
main_sweep,uniform,7101,650,900,probe_nearest_neighbor,5,0.07,1.0,1.0,900,1.0,0.0018096051465185873,0.009165377664838381,-0.02169272606485906,0.0,0.0,1.0,1.0,0.0
main_sweep,uniform,7101,650,900,gain_only_sysid,5,0.07,1.0,1.0,900,0.9222222222222223,0.04986636193829278,0.2920473108172832,-0.09570217052875736,0.07400944446389823,0.32967334969164364,0.24555555555555555,,
main_sweep,uniform,7101,650,900,mechanism_first,5,0.07,1.0,1.0,900,1.0,0.0018096051465185873,0.009165377664838381,-0.02169272606485906,0.0,0.0,1.0,1.0,0.0
main_sweep,uniform,7101,650,900,mechanism_oracle,5,0.07,1.0,1.0,900,1.0,0.0018096051465185873,0.009165377664838381,-0.02169272606485906,0.0,0.0,1.0,1.0,0.0
main_sweep,uniform,7101,650,900,oracle_best_repair,5,0.07,1.0,1.0,900,1.0,0.0018096051465185873,0.009165377664838381,-0.02169272606485906,0.0,0.0,1.0,,
main_sweep,uniform,7102,650,900,nominal_no_adaptation,5,0.07,1.0,1.0,900,0.6744444444444444,0.09208439570308585,0.3534812483505403,-0.12216415243812556,0.10029912417190862,0.39160990889631137,0.0,,
main_sweep,uniform,7102,650,900,random_repair,5,0.07,1.0,1.0,900,0.7455555555555555,0.09810401403492833,1.0,-0.13290941877028237,0.1110443905040651,1.0853587948916363,0.2222222222222222,,
main_sweep,uniform,7102,650,900,single_robust_repair,5,0.07,1.0,1.0,900,0.9288888888888889,0.021499531253940704,0.0755680169241354,-0.043113190876089995,0.02124816260987299,0.07314545930606739,0.24666666666666667,,
main_sweep,uniform,7102,650,900,passive_stat_coarse,5,0.07,1.0,1.0,900,1.0,0.007090033297126518,0.02023797631285218,-0.032477166795055634,0.010612138528838619,0.03811621490848244,0.5133333333333333,,
main_sweep,uniform,7102,650,900,passive_stat_medium,5,0.07,1.0,1.0,900,1.0,0.0017433173241534566,0.009302170811131494,-0.022664614442698693,0.0007995861764816249,0.00457987765226614,0.82,,
main_sweep,uniform,7102,650,900,passive_stat_fine,5,0.07,1.0,1.0,900,1.0,0.0024095155670697884,0.01079695835820449,-0.023449223243292572,0.0015841949770755224,0.00514354597839653,0.8766666666666667,,
main_sweep,uniform,7102,650,900,passive_vector_nn,5,0.07,1.0,1.0,900,1.0,0.001693021790609012,0.009095833328864544,-0.021865028266217078,0.0,0.0,1.0,1.0,0.0
main_sweep,uniform,7102,650,900,nuisance_nearest_neighbor,5,0.07,1.0,1.0,900,0.7511111111111111,0.0954430013530027,1.0,-0.13045073447570968,0.10858570620949236,1.0853587948916363,0.29333333333333333,0.29333333333333333,0.0
