suite,condition,seed,train_n,test_n,method,mechanism,repair_library_size,success_threshold,severity,nuisance_strength,n,success_rate,mean_final_error,p95_final_error,mean_reward,mean_regret,p95_regret,repair_accuracy,mechanism_accuracy,unknown_reject_rate
main_sweep,uniform,7100,650,900,passive_stat_fine,compliance,5,0.07,1.0,1.0,219,1.0,0.00023470096213997618,0.0006202645251096595,-0.023462272994817866,0.0006315382228569032,0.00383450868133324,0.8036529680365296,,
main_sweep,uniform,7100,650,900,passive_vector_nn,compliance,5,0.07,1.0,1.0,219,1.0,0.0002889617713446921,0.0006202645251096595,-0.022830734771960955,0.0,0.0,1.0,1.0,0.0
main_sweep,uniform,7100,650,900,nuisance_nearest_neighbor,compliance,5,0.07,1.0,1.0,219,1.0,0.004227278184652527,0.014771586610161647,-0.02780773171494038,0.004976996942979401,0.013924057899167848,0.2511415525114155,0.2511415525114155,0.0
main_sweep,uniform,7100,650,900,probe_nearest_neighbor,compliance,5,0.07,1.0,1.0,219,1.0,0.0002889617713446921,0.0006202645251096595,-0.022830734771960955,0.0,0.0,1.0,1.0,0.0
main_sweep,uniform,7100,650,900,gain_only_sysid,compliance,5,0.07,1.0,1.0,219,1.0,4.1247134975356075e-06,1.638509503076868e-05,-0.0261978491446578,0.0033671143726968305,0.005281633802216537,0.0,,
main_sweep,uniform,7100,650,900,mechanism_first,compliance,5,0.07,1.0,1.0,219,1.0,0.0002889617713446921,0.0006202645251096595,-0.022830734771960955,0.0,0.0,1.0,1.0,0.0
main_sweep,uniform,7100,650,900,mechanism_oracle,compliance,5,0.07,1.0,1.0,219,1.0,0.0002889617713446921,0.0006202645251096595,-0.022830734771960955,0.0,0.0,1.0,1.0,0.0
main_sweep,uniform,7100,650,900,oracle_best_repair,compliance,5,0.07,1.0,1.0,219,1.0,0.0002889617713446921,0.0006202645251096595,-0.022830734771960955,0.0,0.0,1.0,,
main_sweep,uniform,7100,650,900,nominal_no_adaptation,delay,5,0.07,1.0,1.0,236,0.0,0.19675060921261694,0.23417466434875056,-0.2271726169717718,0.20499685449888905,0.24731775015128019,0.0,,
main_sweep,uniform,7100,650,900,random_repair,delay,5,0.07,1.0,1.0,236,0.3305084745762712,0.11821963112952137,0.21711804453863948,-0.16239157786110736,0.14021581538822453,0.22838203533394816,0.17796610169491525,,
main_sweep,uniform,7100,650,900,single_robust_repair,delay,5,0.07,1.0,1.0,236,1.0,0.006699972687173696,0.01097102870396749,-0.022175762472882672,0.0,0.0,1.0,,
main_sweep,uniform,7100,650,900,passive_stat_coarse,delay,5,0.07,1.0,1.0,236,1.0,0.006699972687173696,0.01097102870396749,-0.022175762472882672,0.0,0.0,1.0,,
main_sweep,uniform,7100,650,900,passive_stat_medium,delay,5,0.07,1.0,1.0,236,1.0,0.006699972687173696,0.01097102870396749,-0.022175762472882672,0.0,0.0,1.0,,
main_sweep,uniform,7100,650,900,passive_stat_fine,delay,5,0.07,1.0,1.0,236,1.0,0.006699972687173696,0.01097102870396749,-0.022175762472882672,0.0,0.0,1.0,,
main_sweep,uniform,7100,650,900,passive_vector_nn,delay,5,0.07,1.0,1.0,236,1.0,0.006699972687173696,0.01097102870396749,-0.022175762472882672,0.0,0.0,1.0,1.0,0.0
main_sweep,uniform,7100,650,900,nuisance_nearest_neighbor,delay,5,0.07,1.0,1.0,236,0.4957627118644068,0.08942244819043016,0.18471433154290073,-0.132970121533284,0.11079435906040136,0.20171805585348365,0.2796610169491525,0.2796610169491525,0.0
main_sweep,uniform,7100,650,900,probe_nearest_neighbor,delay,5,0.07,1.0,1.0,236,1.0,0.006699972687173696,0.01097102870396749,-0.022175762472882672,0.0,0.0,1.0,1.0,0.0
main_sweep,uniform,7100,650,900,gain_only_sysid,delay,5,0.07,1.0,1.0,236,0.9745762711864406,0.02632363759009345,0.05937331490335118,-0.10643138670100794,0.08425562422812524,0.11288707947708493,0.0,,
main_sweep,uniform,7100,650,900,mechanism_first,delay,5,0.07,1.0,1.0,236,1.0,0.006699972687173696,0.01097102870396749,-0.022175762472882672,0.0,0.0,1.0,1.0,0.0
main_sweep,uniform,7100,650,900,mechanism_oracle,delay,5,0.07,1.0,1.0,236,1.0,0.006699972687173696,0.01097102870396749,-0.022175762472882672,0.0,0.0,1.0,1.0,0.0
main_sweep,uniform,7100,650,900,oracle_best_repair,delay,5,0.07,1.0,1.0,236,1.0,0.006699972687173696,0.01097102870396749,-0.022175762472882672,0.0,0.0,1.0,,
main_sweep,uniform,7101,650,900,nominal_no_adaptation,delay,5,0.07,1.0,1.0,244,0.0,0.19976428458239595,0.23448079173081948,-0.23021161262966308,0.20846046654854927,0.24765472981384415,0.0,,
main_sweep,uniform,7101,650,900,random_repair,delay,5,0.07,1.0,1.0,244,0.4344262295081967,0.10218089014691216,0.2179862095036238,-0.1472956748500302,0.12554452876891606,0.22935358355239294,0.22950819672131148,,
main_sweep,uniform,7101,650,900,single_robust_repair,delay,5,0.07,1.0,1.0,244,1.0,0.006332075189397438,0.011075972874105888,-0.021751146081114045,0.0,0.0,1.0,,
main_sweep,uniform,7101,650,900,passive_stat_coarse,delay,5,0.07,1.0,1.0,244,1.0,0.006332075189397438,0.011075972874105888,-0.021751146081114045,0.0,0.0,1.0,,
main_sweep,uniform,7101,650,900,passive_stat_medium,delay,5,0.07,1.0,1.0,244,1.0,0.006332075189397438,0.011075972874105888,-0.021751146081114045,0.0,0.0,1.0,,
main_sweep,uniform,7101,650,900,passive_stat_fine,delay,5,0.07,1.0,1.0,244,1.0,0.006332075189397438,0.011075972874105888,-0.021751146081114045,0.0,0.0,1.0,,
main_sweep,uniform,7101,650,900,passive_vector_nn,delay,5,0.07,1.0,1.0,244,1.0,0.006332075189397438,0.011075972874105888,-0.021751146081114045,0.0,0.0,1.0,1.0,0.0
main_sweep,uniform,7101,650,900,nuisance_nearest_neighbor,delay,5,0.07,1.0,1.0,244,0.5409836065573771,0.07978616195010355,0.1842451982987311,-0.12443807562877117,0.10268692954765703,0.2035511097268351,0.3237704918032787,0.3237704918032787,0.0
main_sweep,uniform,7101,650,900,probe_nearest_neighbor,delay,5,0.07,1.0,1.0,244,1.0,0.006332075189397438,0.011075972874105888,-0.021751146081114045,0.0,0.0,1.0,1.0,0.0
main_sweep,uniform,7101,650,900,gain_only_sysid,delay,5,0.07,1.0,1.0,244,0.9713114754098361,0.024553338145409363,0.06202622659915691,-0.10459074310706189,0.08283959702594791,0.11539592880607341,0.0,,
main_sweep,uniform,7101,650,900,mechanism_first,delay,5,0.07,1.0,1.0,244,1.0,0.006332075189397438,0.011075972874105888,-0.021751146081114045,0.0,0.0,1.0,1.0,0.0
main_sweep,uniform,7101,650,900,mechanism_oracle,delay,5,0.07,1.0,1.0,244,1.0,0.006332075189397438,0.011075972874105888,-0.021751146081114045,0.0,0.0,1.0,1.0,0.0
main_sweep,uniform,7101,650,900,oracle_best_repair,delay,5,0.07,1.0,1.0,244,1.0,0.006332075189397438,0.011075972874105888,-0.021751146081114045,0.0,0.0,1.0,,
main_sweep,uniform,7101,650,900,nominal_no_adaptation,slip,5,0.07,1.0,1.0,223,0.7174887892376681,0.12569993003187865,0.6112830343764508,-0.1664344209777142,0.15142957950571398,0.6514781929044509,0.0,,
main_sweep,uniform,7101,650,900,random_repair,slip,5,0.07,1.0,1.0,223,0.6860986547085202,0.2366737088441702,1.0,-0.28121610920740003,0.2662112677353999,1.0853587948916363,0.20179372197309417,,
main_sweep,uniform,7101,650,900,single_robust_repair,slip,5,0.07,1.0,1.0,223,1.0,0.007108110841658273,0.01751993341518976,-0.029541979084930132,0.014537137612930118,0.03114444032759663,0.0,,
main_sweep,uniform,7101,650,900,passive_stat_coarse,slip,5,0.07,1.0,1.0,223,1.0,0.009460876127809421,0.027972851644941343,-0.04691228330914954,0.031907441837149546,0.06155771536924065,0.0,,
main_sweep,uniform,7101,650,900,passive_stat_medium,slip,5,0.07,1.0,1.0,223,1.0,4.883549067915071e-05,4.915200000010778e-06,-0.015095161065344908,9.031959334493002e-05,0.0,0.9955156950672646,,
main_sweep,uniform,7101,650,900,passive_stat_fine,slip,5,0.07,1.0,1.0,223,1.0,0.0014891290189656366,0.012149914931496197,-0.017911519126965734,0.0029066776549657616,0.023902107974051987,0.8609865470852018,,
main_sweep,uniform,7101,650,900,passive_vector_nn,slip,5,0.07,1.0,1.0,223,1.0,4.915200000010778e-06,4.915200000010778e-06,-0.015004841471999977,0.0,0.0,1.0,1.0,0.0
main_sweep,uniform,7101,650,900,nuisance_nearest_neighbor,slip,5,0.07,1.0,1.0,223,0.6547085201793722,0.29970982727727374,1.0,-0.3468240913623869,0.3318192498903862,1.0853587948916363,0.31390134529147984,0.31390134529147984,0.0
main_sweep,uniform,7101,650,900,probe_nearest_neighbor,slip,5,0.07,1.0,1.0,223,1.0,4.915200000010778e-06,4.915200000010778e-06,-0.015004841471999977,0.0,0.0,1.0,1.0,0.0
main_sweep,uniform,7101,650,900,gain_only_sysid,slip,5,0.07,1.0,1.0,223,0.7174887892376681,0.1742749829519812,1.0,-0.21974795817878226,0.20474311670678208,1.0853587948916363,0.0,,
main_sweep,uniform,7101,650,900,mechanism_first,slip,5,0.07,1.0,1.0,223,1.0,4.915200000010778e-06,4.915200000010778e-06,-0.015004841471999977,0.0,0.0,1.0,1.0,0.0
main_sweep,uniform,7101,650,900,mechanism_oracle,slip,5,0.07,1.0,1.0,223,1.0,4.915200000010778e-06,4.915200000010778e-06,-0.015004841471999977,0.0,0.0,1.0,1.0,0.0
main_sweep,uniform,7101,650,900,oracle_best_repair,slip,5,0.07,1.0,1.0,223,1.0,4.915200000010778e-06,4.915200000010778e-06,-0.015004841471999977,0.0,0.0,1.0,,
main_sweep,uniform,7101,650,900,nominal_no_adaptation,compliance,5,0.07,1.0,1.0,212,1.0,0.001265894672890916,0.002384718982417766,-0.02375189855433788,0.0009749696806607157,0.0017282733831205307,0.0,,
main_sweep,uniform,7101,650,900,random_repair,compliance,5,0.07,1.0,1.0,212,1.0,0.0033387102778993432,0.012141894211129434,-0.02655875302448539,0.003781824150808228,0.01146316539929652,0.25943396226415094,,
main_sweep,uniform,7101,650,900,single_robust_repair,compliance,5,0.07,1.0,1.0,212,1.0,0.010413963285852725,0.015594802371329264,-0.03274321775216606,0.009966288878488898,0.014693424771077889,0.0,,
main_sweep,uniform,7101,650,900,passive_stat_coarse,compliance,5,0.07,1.0,1.0,212,1.0,0.000273825312705545,0.000622059583319956,-0.022776928873677188,0.0,0.0,1.0,,
main_sweep,uniform,7101,650,900,passive_stat_medium,compliance,5,0.07,1.0,1.0,212,1.0,0.00013335703837786964,0.0005927644530869802,-0.025295845729269063,0.002518916855591892,0.005080216140433882,0.330188679245283,,
main_sweep,uniform,7101,650,900,passive_stat_fine,compliance,5,0.07,1.0,1.0,212,1.0,0.00023119997827308577,0.0005927644530869802,-0.023270287101415387,0.0004933582277382011,0.003829824307908538,0.8490566037735849,,
main_sweep,uniform,7101,650,900,passive_vector_nn,compliance,5,0.07,1.0,1.0,212,1.0,0.000273825312705545,0.000622059583319956,-0.022776928873677188,0.0,0.0,1.0,1.0,0.0
main_sweep,uniform,7101,650,900,nuisance_nearest_neighbor,compliance,5,0.07,1.0,1.0,212,1.0,0.0036990611178990686,0.013545552275094686,-0.027337891062603047,0.00456096218892586,0.012830753221135874,0.2358490566037736,0.2358490566037736,0.0
main_sweep,uniform,7101,650,900,probe_nearest_neighbor,compliance,5,0.07,1.0,1.0,212,1.0,0.000273825312705545,0.000622059583319956,-0.022776928873677188,0.0,0.0,1.0,1.0,0.0
main_sweep,uniform,7101,650,900,gain_only_sysid,compliance,5,0.07,1.0,1.0,212,1.0,4.334004394452275e-06,1.509759825402135e-05,-0.02625769923954851,0.0034807703658713434,0.0051040525948343185,0.0,,
main_sweep,uniform,7101,650,900,mechanism_first,compliance,5,0.07,1.0,1.0,212,1.0,0.000273825312705545,0.000622059583319956,-0.022776928873677188,0.0,0.0,1.0,1.0,0.0
main_sweep,uniform,7101,650,900,mechanism_oracle,compliance,5,0.07,1.0,1.0,212,1.0,0.000273825312705545,0.000622059583319956,-0.022776928873677188,0.0,0.0,1.0,1.0,0.0
main_sweep,uniform,7101,650,900,oracle_best_repair,compliance,5,0.07,1.0,1.0,212,1.0,0.000273825312705545,0.000622059583319956,-0.022776928873677188,0.0,0.0,1.0,,
main_sweep,uniform,7101,650,900,nominal_no_adaptation,gain,5,0.07,1.0,1.0,221,1.0,0.024294496050210605,0.03849508274952629,-0.05084949868458339,0.023512913865100318,0.03695632400495743,0.0,,
main_sweep,uniform,7101,650,900,random_repair,gain,5,0.07,1.0,1.0,221,0.832579185520362,0.03706647190129062,0.09379634686396976,-0.0632616007209917,0.03592501590150866,0.09100896837643951,0.17194570135746606,,
main_sweep,uniform,7101,650,900,single_robust_repair,gain,5,0.07,1.0,1.0,221,0.755656108597285,0.060472231713720896,0.08534308141079128,-0.08603239812009791,0.0586958133006149,0.08238654489758593,0.0,,
main_sweep,uniform,7101,650,900,passive_stat_coarse,gain,5,0.07,1.0,1.0,221,1.0,0.012154376488478912,0.021583847432600223,-0.039044408539910924,0.01170782372042787,0.020556879461547196,0.0,,
main_sweep,uniform,7101,650,900,passive_stat_medium,gain,5,0.07,1.0,1.0,221,1.0,0.00011072954642616044,0.00038543275241509356,-0.027336584819483055,0.0,0.0,1.0,,
main_sweep,uniform,7101,650,900,passive_stat_fine,gain,5,0.07,1.0,1.0,221,0.995475113122172,0.0012712124865323202,0.009302014396782021,-0.028464319489226016,0.0011277346697429575,0.009022235555470028,0.9230769230769231,,
main_sweep,uniform,7101,650,900,passive_vector_nn,gain,5,0.07,1.0,1.0,221,1.0,0.00011072954642616044,0.00038543275241509356,-0.027336584819483055,0.0,0.0,1.0,1.0,0.0
main_sweep,uniform,7101,650,900,nuisance_nearest_neighbor,gain,5,0.07,1.0,1.0,221,0.8371040723981901,0.03215846096867983,0.1006347053221065,-0.0584925716099515,0.031155986790468434,0.09758248013378189,0.36199095022624433,0.36199095022624433,0.0
main_sweep,uniform,7101,650,900,probe_nearest_neighbor,gain,5,0.07,1.0,1.0,221,1.0,0.00011072954642616044,0.00038543275241509356,-0.027336584819483055,0.0,0.0,1.0,1.0,0.0
main_sweep,uniform,7101,650,900,gain_only_sysid,gain,5,0.07,1.0,1.0,221,1.0,0.00011072954642616044,0.00038543275241509356,-0.027336584819483055,0.0,0.0,1.0,,
main_sweep,uniform,7101,650,900,mechanism_first,gain,5,0.07,1.0,1.0,221,1.0,0.00011072954642616044,0.00038543275241509356,-0.027336584819483055,0.0,0.0,1.0,1.0,0.0
main_sweep,uniform,7101,650,900,mechanism_oracle,gain,5,0.07,1.0,1.0,221,1.0,0.00011072954642616044,0.00038543275241509356,-0.027336584819483055,0.0,0.0,1.0,1.0,0.0
main_sweep,uniform,7101,650,900,oracle_best_repair,gain,5,0.07,1.0,1.0,221,1.0,0.00011072954642616044,0.00038543275241509356,-0.027336584819483055,0.0,0.0,1.0,,
main_sweep,uniform,7102,650,900,nominal_no_adaptation,compliance,5,0.07,1.0,1.0,240,1.0,0.0013576282545025922,0.002400816788076021,-0.023983436713293133,0.0010381850734154628,0.0017458296867898342,0.0,,
main_sweep,uniform,7102,650,900,random_repair,compliance,5,0.07,1.0,1.0,240,1.0,0.0036030631739815285,0.013920926648908982,-0.026980328869123434,0.004035077229245754,0.013215608931869603,0.1875,,
main_sweep,uniform,7102,650,900,single_robust_repair,compliance,5,0.07,1.0,1.0,240,1.0,0.0109128057911281,0.015911225280674235,-0.03337395106455927,0.01042869942468164,0.015007052886756245,0.0,,
main_sweep,uniform,7102,650,900,passive_stat_coarse,compliance,5,0.07,1.0,1.0,240,1.0,0.0003011343550196652,0.0006329985249513559,-0.022945251639877682,0.0,0.0,1.0,,
main_sweep,uniform,7102,650,900,passive_stat_medium,compliance,5,0.07,1.0,1.0,240,1.0,0.00015213053497282794,0.0006329985249513559,-0.025303936287718216,0.002358684647840537,0.005103618840702682,0.35,,
main_sweep,uniform,7102,650,900,passive_stat_fine,compliance,5,0.07,1.0,1.0,240,1.0,0.00024256847487536074,0.0006329985249513559,-0.024007666020733162,0.001062414380855485,0.004766239547919524,0.7166666666666667,,
main_sweep,uniform,7102,650,900,passive_vector_nn,compliance,5,0.07,1.0,1.0,240,1.0,0.0003011343550196652,0.0006329985249513559,-0.022945251639877682,0.0,0.0,1.0,1.0,0.0
main_sweep,uniform,7102,650,900,nuisance_nearest_neighbor,compliance,5,0.07,1.0,1.0,240,1.0,0.0034308415157717777,0.013716120902713236,-0.02689174440169208,0.003946492761814418,0.013023104807178058,0.375,0.375,0.0
main_sweep,uniform,7102,650,900,probe_nearest_neighbor,compliance,5,0.07,1.0,1.0,240,1.0,0.0003011343550196652,0.0006329985249513559,-0.022945251639877682,0.0,0.0,1.0,1.0,0.0
main_sweep,uniform,7102,650,900,gain_only_sysid,compliance,5,0.07,1.0,1.0,240,1.0,3.6162138284454953e-06,1.38353606866648e-05,-0.026246667606762877,0.00330141596688521,0.0051643868696640075,0.0,,
main_sweep,uniform,7102,650,900,mechanism_first,compliance,5,0.07,1.0,1.0,240,1.0,0.0003011343550196652,0.0006329985249513559,-0.022945251639877682,0.0,0.0,1.0,1.0,0.0
main_sweep,uniform,7102,650,900,mechanism_oracle,compliance,5,0.07,1.0,1.0,240,1.0,0.0003011343550196652,0.0006329985249513559,-0.022945251639877682,0.0,0.0,1.0,1.0,0.0
main_sweep,uniform,7102,650,900,oracle_best_repair,compliance,5,0.07,1.0,1.0,240,1.0,0.0003011343550196652,0.0006329985249513559,-0.022945251639877682,0.0,0.0,1.0,,
main_sweep,uniform,7102,650,900,nominal_no_adaptation,delay,5,0.07,1.0,1.0,222,0.0,0.19903830704195746,0.23482222335762626,-0.22947994654900208,0.20763527992133426,0.2480304544776893,0.0,,
main_sweep,uniform,7102,650,900,random_repair,delay,5,0.07,1.0,1.0,222,0.40540540540540543,0.10409276589545,0.21689335590689818,-0.14889463416327556,0.12704996753560804,0.2281304522005636,0.24324324324324326,,
main_sweep,uniform,7102,650,900,single_robust_repair,delay,5,0.07,1.0,1.0,222,1.0,0.0064120347193914965,0.011034801068540045,-0.021844666627667556,0.0,0.0,1.0,,
main_sweep,uniform,7102,650,900,passive_stat_coarse,delay,5,0.07,1.0,1.0,222,1.0,0.0064120347193914965,0.011034801068540045,-0.021844666627667556,0.0,0.0,1.0,,
main_sweep,uniform,7102,650,900,passive_stat_medium,delay,5,0.07,1.0,1.0,222,1.0,0.0064120347193914965,0.011034801068540045,-0.021844666627667556,0.0,0.0,1.0,,
main_sweep,uniform,7102,650,900,passive_stat_fine,delay,5,0.07,1.0,1.0,222,1.0,0.0064120347193914965,0.011034801068540045,-0.021844666627667556,0.0,0.0,1.0,,
main_sweep,uniform,7102,650,900,passive_vector_nn,delay,5,0.07,1.0,1.0,222,1.0,0.0064120347193914965,0.011034801068540045,-0.021844666627667556,0.0,0.0,1.0,1.0,0.0
main_sweep,uniform,7102,650,900,nuisance_nearest_neighbor,delay,5,0.07,1.0,1.0,222,0.47297297297297297,0.09177540189953391,0.18500693813200164,-0.13759585237614858,0.1157511857484812,0.2023421866421774,0.25225225225225223,0.25225225225225223,0.0
main_sweep,uniform,7102,650,900,probe_nearest_neighbor,delay,5,0.07,1.0,1.0,222,1.0,0.0064120347193914965,0.011034801068540045,-0.021844666627667556,0.0,0.0,1.0,1.0,0.0
main_sweep,uniform,7102,650,900,gain_only_sysid,delay,5,0.07,1.0,1.0,222,0.963963963963964,0.02502021479613989,0.06098884562778217,-0.10506174734512126,0.08321708071745372,0.1144150414030301,0.0,,
main_sweep,uniform,7102,650,900,mechanism_first,delay,5,0.07,1.0,1.0,222,1.0,0.0064120347193914965,0.011034801068540045,-0.021844666627667556,0.0,0.0,1.0,1.0,0.0
main_sweep,uniform,7102,650,900,mechanism_oracle,delay,5,0.07,1.0,1.0,222,1.0,0.0064120347193914965,0.011034801068540045,-0.021844666627667556,0.0,0.0,1.0,1.0,0.0
main_sweep,uniform,7102,650,900,oracle_best_repair,delay,5,0.07,1.0,1.0,222,1.0,0.0064120347193914965,0.011034801068540045,-0.021844666627667556,0.0,0.0,1.0,,
main_sweep,uniform,7102,650,900,nominal_no_adaptation,gain,5,0.07,1.0,1.0,220,1.0,0.02501280143167124,0.03851363864201085,-0.05170063814298697,0.024195667171230194,0.03697359481932409,0.0,,
main_sweep,uniform,7102,650,900,random_repair,gain,5,0.07,1.0,1.0,220,0.8818181818181818,0.030640180909397335,0.09330108879341492,-0.05717436033964241,0.029669389367885657,0.09053246828489467,0.2318181818181818,,
main_sweep,uniform,7102,650,900,single_robust_repair,gain,5,0.07,1.0,1.0,220,0.7090909090909091,0.06172730636222397,0.08537436321620351,-0.0873992649431074,0.05989429397135071,0.0824159924816138,0.0,,
main_sweep,uniform,7102,650,900,passive_stat_coarse,gain,5,0.07,1.0,1.0,220,1.0,0.012625581600820942,0.02159695302964937,-0.039657422463487045,0.012152451491730252,0.02056892413379596,0.0,,
main_sweep,uniform,7102,650,900,passive_stat_medium,gain,5,0.07,1.0,1.0,220,1.0,0.00012229156835673303,0.00038604123348007224,-0.02750497097175679,0.0,0.0,1.0,,
