suite,condition,seed,train_n,test_n,method,repair_library_size,success_threshold,severity,nuisance_strength,n,success_rate,mean_final_error,p95_final_error,mean_reward,mean_regret,p95_regret,repair_accuracy,mechanism_accuracy,unknown_reject_rate
repair_ablation,missing_preload,7100,650,850,single_robust_repair,4,0.07,1.0,1.0,850,0.908235294117647,0.02243275835455517,0.07822332380895336,-0.04402708341722764,0.021926256915775804,0.07566318700930294,0.25058823529411767,,
repair_ablation,missing_preload,7100,650,850,mechanism_first_limited,4,0.07,1.0,1.0,850,1.0,0.0041697329114914845,0.013392011835155926,-0.02434154030789198,0.002240713806440149,0.011361057534636392,0.76,1.0,0.0
repair_ablation,missing_preload,7100,650,850,mechanism_oracle,4,0.07,1.0,1.0,850,1.0,0.0041697329114914845,0.013392011835155926,-0.02434154030789198,0.002240713806440149,0.011361057534636392,0.76,1.0,0.0
repair_ablation,missing_preload,7100,650,850,oracle_best_repair,4,0.07,1.0,1.0,850,1.0,0.0018481829783067085,0.008808508799124981,-0.022100826501451835,0.0,0.0,1.0,,
repair_ablation,missing_preload,7101,650,850,single_robust_repair,4,0.07,1.0,1.0,850,0.9411764705882353,0.020452841724722132,0.07450401263306694,-0.04193999809321422,0.020179256855040927,0.0721351021041649,0.2529411764705882,,
repair_ablation,missing_preload,7101,650,850,mechanism_first_limited,4,0.07,1.0,1.0,850,1.0,0.0042673423274540954,0.014060112835554639,-0.024008816792322366,0.0022480755541490374,0.011951119136938745,0.7611764705882353,1.0,0.0
repair_ablation,missing_preload,7101,650,850,mechanism_oracle,4,0.07,1.0,1.0,850,1.0,0.0042673423274540954,0.014060112835554639,-0.024008816792322366,0.0022480755541490374,0.011951119136938745,0.7611764705882353,1.0,0.0
repair_ablation,missing_preload,7101,650,850,oracle_best_repair,4,0.07,1.0,1.0,850,1.0,0.0019275613370846871,0.009145996561817582,-0.02176074123817333,0.0,0.0,1.0,,
repair_ablation,missing_preload,7102,650,850,single_robust_repair,4,0.07,1.0,1.0,850,0.9341176470588235,0.020397980522549534,0.07348628835299131,-0.041785390776854295,0.01985831834141855,0.07116791724642815,0.2388235294117647,,
repair_ablation,missing_preload,7102,650,850,mechanism_first_limited,4,0.07,1.0,1.0,850,1.0,0.0044695880166173586,0.013669135911108965,-0.024431019096325956,0.002503946660890169,0.01155988679270347,0.731764705882353,1.0,0.0
repair_ablation,missing_preload,7102,650,850,mechanism_oracle,4,0.07,1.0,1.0,850,1.0,0.0044695880166173586,0.013669135911108965,-0.024431019096325956,0.002503946660890169,0.01155988679270347,0.731764705882353,1.0,0.0
repair_ablation,missing_preload,7102,650,850,oracle_best_repair,4,0.07,1.0,1.0,850,1.0,0.0018695692849086361,0.009747548036479925,-0.021927072435435825,0.0,0.0,1.0,,
repair_ablation,missing_preload,7103,650,850,single_robust_repair,4,0.07,1.0,1.0,850,0.9117647058823529,0.02249136804407449,0.07695757311720086,-0.04425241529173449,0.02228191908661172,0.07446368550441244,0.24235294117647058,,
repair_ablation,missing_preload,7103,650,850,mechanism_first_limited,4,0.07,1.0,1.0,850,1.0,0.0039885398491109865,0.013131258589114125,-0.02395571553053693,0.0019852193254141152,0.011229499383836331,0.788235294117647,1.0,0.0
repair_ablation,missing_preload,7103,650,850,mechanism_oracle,4,0.07,1.0,1.0,850,1.0,0.0039885398491109865,0.013131258589114125,-0.02395571553053693,0.0019852193254141152,0.011229499383836331,0.788235294117647,1.0,0.0
repair_ablation,missing_preload,7103,650,850,oracle_best_repair,4,0.07,1.0,1.0,850,1.0,0.001926676465038658,0.009503048534537983,-0.02197049620512282,0.0,0.0,1.0,,
repair_ablation,missing_preload,7104,650,850,single_robust_repair,4,0.07,1.0,1.0,850,0.9164705882352941,0.022813088208222615,0.07560503064956481,-0.04452993818337829,0.02243243829612391,0.07318059174163963,0.22470588235294117,,
repair_ablation,missing_preload,7104,650,850,mechanism_first_limited,4,0.07,1.0,1.0,850,1.0,0.004079016107768921,0.014043909524314668,-0.02443083022718955,0.002333330339935158,0.011952635852922833,0.7482352941176471,1.0,0.0
repair_ablation,missing_preload,7104,650,850,mechanism_oracle,4,0.07,1.0,1.0,850,1.0,0.004079016107768921,0.014043909524314668,-0.02443083022718955,0.002333330339935158,0.011952635852922833,0.7482352941176471,1.0,0.0
repair_ablation,missing_preload,7104,650,850,oracle_best_repair,4,0.07,1.0,1.0,850,1.0,0.001644469004132332,0.00867620379269951,-0.022097499887254454,0.0,0.0,1.0,,
