suite,condition,seed,train_n,test_n,method,repair_library_size,success_threshold,severity,nuisance_strength,n,success_rate,mean_final_error,p95_final_error,mean_reward,mean_regret,p95_regret,repair_accuracy,mechanism_accuracy,unknown_reject_rate
repair_ablation,missing_slip_safe,7100,650,850,single_robust_repair,4,0.07,1.0,1.0,850,0.9176470588235294,0.022898818266728817,0.07775295425928352,-0.04454815605122319,0.0187615265731796,0.07521757995838933,0.5,,
repair_ablation,missing_slip_safe,7100,650,850,mechanism_first_limited,4,0.07,1.0,1.0,850,1.0,0.0036269739822699797,0.011795722687191312,-0.025786629478043596,0.0,0.0,1.0,1.0,0.0
repair_ablation,missing_slip_safe,7100,650,850,mechanism_oracle,4,0.07,1.0,1.0,850,1.0,0.0036269739822699797,0.011795722687191312,-0.025786629478043596,0.0,0.0,1.0,1.0,0.0
repair_ablation,missing_slip_safe,7100,650,850,oracle_best_repair,4,0.07,1.0,1.0,850,1.0,0.0036269739822699797,0.011795722687191312,-0.025786629478043596,0.0,0.0,1.0,,
repair_ablation,missing_slip_safe,7101,650,850,single_robust_repair,4,0.07,1.0,1.0,850,0.9317647058823529,0.020523891971042256,0.07625178867438365,-0.0418404432886072,0.016270149244463267,0.07379431222956233,0.528235294117647,,
repair_ablation,missing_slip_safe,7101,650,850,mechanism_first_limited,4,0.07,1.0,1.0,850,1.0,0.0038166155118848247,0.011562285355590785,-0.02557029404414395,0.0,0.0,1.0,1.0,0.0
repair_ablation,missing_slip_safe,7101,650,850,mechanism_oracle,4,0.07,1.0,1.0,850,1.0,0.0038166155118848247,0.011562285355590785,-0.02557029404414395,0.0,0.0,1.0,1.0,0.0
repair_ablation,missing_slip_safe,7101,650,850,oracle_best_repair,4,0.07,1.0,1.0,850,1.0,0.0038166155118848247,0.011562285355590785,-0.02557029404414395,0.0,0.0,1.0,,
repair_ablation,missing_slip_safe,7102,650,850,single_robust_repair,4,0.07,1.0,1.0,850,0.9223529411764706,0.021614107332065466,0.07630201626113642,-0.043208796672880724,0.017727332968358343,0.0738419610011791,0.48705882352941177,,
repair_ablation,missing_slip_safe,7102,650,850,mechanism_first_limited,4,0.07,1.0,1.0,850,1.0,0.0034097518653630502,0.011226455281891479,-0.02548146370452238,0.0,0.0,1.0,1.0,0.0
repair_ablation,missing_slip_safe,7102,650,850,mechanism_oracle,4,0.07,1.0,1.0,850,1.0,0.0034097518653630502,0.011226455281891479,-0.02548146370452238,0.0,0.0,1.0,1.0,0.0
repair_ablation,missing_slip_safe,7102,650,850,oracle_best_repair,4,0.07,1.0,1.0,850,1.0,0.0034097518653630502,0.011226455281891479,-0.02548146370452238,0.0,0.0,1.0,,
repair_ablation,missing_slip_safe,7103,650,850,single_robust_repair,4,0.07,1.0,1.0,850,0.9211764705882353,0.021556471049284164,0.07725128574027973,-0.04281725890626893,0.01746956566070376,0.0747421344382738,0.5141176470588236,,
repair_ablation,missing_slip_safe,7103,650,850,mechanism_first_limited,4,0.07,1.0,1.0,850,1.0,0.0036140741350917773,0.011629624340452005,-0.02534769324556524,0.0,0.0,1.0,1.0,0.0
repair_ablation,missing_slip_safe,7103,650,850,mechanism_oracle,4,0.07,1.0,1.0,850,1.0,0.0036140741350917773,0.011629624340452005,-0.02534769324556524,0.0,0.0,1.0,1.0,0.0
repair_ablation,missing_slip_safe,7103,650,850,oracle_best_repair,4,0.07,1.0,1.0,850,1.0,0.0036140741350917773,0.011629624340452005,-0.02534769324556524,0.0,0.0,1.0,,
repair_ablation,missing_slip_safe,7104,650,850,single_robust_repair,4,0.07,1.0,1.0,850,0.9270588235294117,0.021840435935823015,0.07412059528914516,-0.04344567723260387,0.01777839333695586,0.07177081317910602,0.4858823529411765,,
repair_ablation,missing_slip_safe,7104,650,850,mechanism_first_limited,4,0.07,1.0,1.0,850,1.0,0.0035847156202528526,0.011746550954485624,-0.025667283895647954,0.0,0.0,1.0,1.0,0.0
repair_ablation,missing_slip_safe,7104,650,850,mechanism_oracle,4,0.07,1.0,1.0,850,1.0,0.0035847156202528526,0.011746550954485624,-0.025667283895647954,0.0,0.0,1.0,1.0,0.0
repair_ablation,missing_slip_safe,7104,650,850,oracle_best_repair,4,0.07,1.0,1.0,850,1.0,0.0035847156202528526,0.011746550954485624,-0.025667283895647954,0.0,0.0,1.0,,
