suite,condition,seed,train_n,test_n,method,repair_library_size,success_threshold,severity,nuisance_strength,n,success_rate,mean_final_error,p95_final_error,mean_reward,mean_regret,p95_regret,repair_accuracy,mechanism_accuracy,unknown_reject_rate
repair_ablation,missing_delay_brake,7100,650,850,single_robust_repair,4,0.07,1.0,1.0,850,0.5823529411764706,0.060562358937269085,0.15442661831025184,-0.09554484252751987,0.04995083899026832,0.11849296055080599,0.24235294117647058,,
repair_ablation,missing_delay_brake,7100,650,850,mechanism_first_limited,4,0.07,1.0,1.0,850,0.7152941176470589,0.039276841172791774,0.15442661831025184,-0.07484078686615306,0.029246783328901935,0.11618617747620959,0.7152941176470589,1.0,0.0
repair_ablation,missing_delay_brake,7100,650,850,mechanism_oracle,4,0.07,1.0,1.0,850,0.7152941176470589,0.039276841172791774,0.15442661831025184,-0.07484078686615306,0.029246783328901935,0.11618617747620959,0.7152941176470589,1.0,0.0
repair_ablation,missing_delay_brake,7100,650,850,oracle_best_repair,4,0.07,1.0,1.0,850,0.9941176470588236,0.007245122200050588,0.030448913092011032,-0.04559400353725125,0.0,0.0,1.0,,
repair_ablation,missing_delay_brake,7101,650,850,single_robust_repair,4,0.07,1.0,1.0,850,0.5941176470588235,0.0586290211355693,0.15603126615091734,-0.09329812164737217,0.04805021547310523,0.11849725408457502,0.23294117647058823,,
repair_ablation,missing_delay_brake,7101,650,850,mechanism_first_limited,4,0.07,1.0,1.0,850,0.7223529411764706,0.03834458782148395,0.15603126615091734,-0.07356588369702124,0.02831797752275464,0.11582760253254241,0.7223529411764706,1.0,0.0
repair_ablation,missing_delay_brake,7101,650,850,mechanism_oracle,4,0.07,1.0,1.0,850,0.7223529411764706,0.03834458782148395,0.15603126615091734,-0.07356588369702124,0.02831797752275464,0.11582760253254241,0.7223529411764706,1.0,0.0
repair_ablation,missing_delay_brake,7101,650,850,oracle_best_repair,4,0.07,1.0,1.0,850,0.9929411764705882,0.0073215011065197585,0.031281343044543664,-0.04524790617426661,0.0,0.0,1.0,,
repair_ablation,missing_delay_brake,7102,650,850,single_robust_repair,4,0.07,1.0,1.0,850,0.6164705882352941,0.05436572057701886,0.15288637367181024,-0.08728133574128381,0.045220935407620504,0.11795022139354003,0.25529411764705884,,
repair_ablation,missing_delay_brake,7102,650,850,mechanism_first_limited,4,0.07,1.0,1.0,850,0.7529411764705882,0.0336919483054775,0.15288637367181024,-0.06717069310044475,0.025110292766781814,0.11377086055689246,0.7529411764705882,1.0,0.0
repair_ablation,missing_delay_brake,7102,650,850,mechanism_oracle,4,0.07,1.0,1.0,850,0.7529411764705882,0.0336919483054775,0.15288637367181024,-0.06717069310044475,0.025110292766781814,0.11377086055689246,0.7529411764705882,1.0,0.0
repair_ablation,missing_delay_brake,7102,650,850,oracle_best_repair,4,0.07,1.0,1.0,850,0.9952941176470588,0.0060382350860129505,0.02960306930778711,-0.042060400333662935,0.0,0.0,1.0,,
repair_ablation,missing_delay_brake,7103,650,850,single_robust_repair,4,0.07,1.0,1.0,850,0.6164705882352941,0.05472309171808306,0.15179034173555217,-0.0872804303577806,0.0454230705003588,0.11723080136527303,0.26,,
repair_ablation,missing_delay_brake,7103,650,850,mechanism_first_limited,4,0.07,1.0,1.0,850,0.7576470588235295,0.03264317775117052,0.15179034173555217,-0.06580424421356255,0.023946884356140997,0.11278524550975297,0.7576470588235295,1.0,0.0
repair_ablation,missing_delay_brake,7103,650,850,mechanism_oracle,4,0.07,1.0,1.0,850,0.7576470588235295,0.03264317775117052,0.15179034173555217,-0.06580424421356255,0.023946884356140997,0.11278524550975297,0.7576470588235295,1.0,0.0
repair_ablation,missing_delay_brake,7103,650,850,oracle_best_repair,4,0.07,1.0,1.0,850,0.9929411764705882,0.006082905089986559,0.028974565119475604,-0.04185735985742161,0.0,0.0,1.0,,
repair_ablation,missing_delay_brake,7104,650,850,single_robust_repair,4,0.07,1.0,1.0,850,0.6,0.05694131789205864,0.15396221981138813,-0.0902861225736757,0.04729101810187003,0.11840389190826633,0.27176470588235296,,
repair_ablation,missing_delay_brake,7104,650,850,mechanism_first_limited,4,0.07,1.0,1.0,850,0.7447058823529412,0.03514587849463034,0.15396221981138813,-0.06908709734056685,0.026091992868761484,0.11566560366695161,0.7447058823529412,1.0,0.0
repair_ablation,missing_delay_brake,7104,650,850,mechanism_oracle,4,0.07,1.0,1.0,850,0.7447058823529412,0.03514587849463034,0.15396221981138813,-0.06908709734056685,0.026091992868761484,0.11566560366695161,0.7447058823529412,1.0,0.0
repair_ablation,missing_delay_brake,7104,650,850,oracle_best_repair,4,0.07,1.0,1.0,850,0.9964705882352941,0.0065296352869147764,0.030198596490799923,-0.042995104471805365,0.0,0.0,1.0,,
