suite,condition,seed,train_n,test_n,method,repair_library_size,success_threshold,severity,nuisance_strength,n,success_rate,mean_final_error,p95_final_error,mean_reward,mean_regret,p95_regret,repair_accuracy,mechanism_accuracy,unknown_reject_rate
mechanism_mix,gain_heavy,7100,650,850,nominal_no_adaptation,5,0.07,1.0,1.0,850,0.8470588235294118,0.05481424109281775,0.2225740870836661,-0.08300185170772399,0.0581140812461096,0.23448191117482262,0.0,,
mechanism_mix,gain_heavy,7100,650,850,single_robust_repair,5,0.07,1.0,1.0,850,0.8141176470588235,0.04291136160884434,0.08368564764670561,-0.06659631946926882,0.0417085490076545,0.08082510816680746,0.12,,
mechanism_mix,gain_heavy,7100,650,850,passive_stat_fine,5,0.07,1.0,1.0,850,1.0,0.0012590579407448486,0.009326956176387347,-0.025905205510855144,0.00101743504924083,0.004427217287451126,0.8847058823529412,,
mechanism_mix,gain_heavy,7100,650,850,passive_vector_nn,5,0.07,1.0,1.0,850,1.0,0.0008976679269727896,0.007067917300450199,-0.024887770461614313,0.0,0.0,1.0,1.0,0.0
mechanism_mix,gain_heavy,7100,650,850,probe_nearest_neighbor,5,0.07,1.0,1.0,850,1.0,0.0008976679269727896,0.007067917300450199,-0.024887770461614313,0.0,0.0,1.0,1.0,0.0
mechanism_mix,gain_heavy,7100,650,850,mechanism_first,5,0.07,1.0,1.0,850,1.0,0.0008976679269727896,0.007067917300450199,-0.024887770461614313,0.0,0.0,1.0,1.0,0.0
mechanism_mix,gain_heavy,7100,650,850,oracle_best_repair,5,0.07,1.0,1.0,850,1.0,0.0008976679269727896,0.007067917300450199,-0.024887770461614313,0.0,0.0,1.0,,
mechanism_mix,gain_heavy,7101,650,850,nominal_no_adaptation,5,0.07,1.0,1.0,850,0.8258823529411765,0.05720880628387374,0.22742264048418448,-0.08552862087406664,0.060797835089823,0.24143266202904412,0.0,,
mechanism_mix,gain_heavy,7101,650,850,single_robust_repair,5,0.07,1.0,1.0,850,0.8258823529411765,0.04178047498558146,0.0833280606288811,-0.06522320945440568,0.04049242367016194,0.08048792939852879,0.14,,
mechanism_mix,gain_heavy,7101,650,850,passive_stat_fine,5,0.07,1.0,1.0,850,1.0,0.0013267432879974608,0.009465968401403235,-0.025537875044448932,0.0008070892602051497,0.0044001057582126295,0.908235294117647,,
mechanism_mix,gain_heavy,7101,650,850,passive_vector_nn,5,0.07,1.0,1.0,850,1.0,0.0010474977493900878,0.00814522123099648,-0.024730785784243776,0.0,0.0,1.0,1.0,0.0
mechanism_mix,gain_heavy,7101,650,850,probe_nearest_neighbor,5,0.07,1.0,1.0,850,1.0,0.0010474977493900878,0.00814522123099648,-0.024730785784243776,0.0,0.0,1.0,1.0,0.0
mechanism_mix,gain_heavy,7101,650,850,mechanism_first,5,0.07,1.0,1.0,850,1.0,0.0010474977493900878,0.00814522123099648,-0.024730785784243776,0.0,0.0,1.0,1.0,0.0
mechanism_mix,gain_heavy,7101,650,850,oracle_best_repair,5,0.07,1.0,1.0,850,1.0,0.0010474977493900878,0.00814522123099648,-0.024730785784243776,0.0,0.0,1.0,,
