suite,condition,probe_group,feature_count,seed,train_n,test_n,method,n,success_rate,mean_final_error,p95_final_error,mean_reward,mean_regret,p95_regret,repair_accuracy,mechanism_accuracy,unknown_reject_rate
probe_set_ablation,full_probe,full_probe,10,7100,650,850,probe_subset_nn,850,1.0,0.0016561860774322137,0.00891458391824862,-0.02166339616972988,0.0,0.0,1.0,1.0,0.0
probe_set_ablation,full_probe,full_probe,10,7101,650,850,probe_subset_nn,850,1.0,0.0016274822292255047,0.00873755811643151,-0.02173548904638185,0.0,0.0,1.0,1.0,0.0
probe_set_ablation,full_probe,full_probe,10,7102,650,850,probe_subset_nn,850,1.0,0.0018577998028222913,0.009386820267163198,-0.021931648868290427,0.0,0.0,1.0,1.0,0.0
probe_set_ablation,full_probe,full_probe,10,7103,650,850,probe_subset_nn,850,1.0,0.0017282553703288895,0.009000312560986767,-0.021904732902570133,0.0,0.0,1.0,1.0,0.0
probe_set_ablation,full_probe,full_probe,10,7104,650,850,probe_subset_nn,850,1.0,0.001651921788572105,0.00957025484206142,-0.02243228419793306,0.0,0.0,1.0,1.0,0.0
probe_set_ablation,low_only,low_only,3,7100,650,850,probe_subset_nn,850,1.0,0.0014966184079080345,0.008768163956511588,-0.02183885724459912,0.0,0.0,1.0,1.0,0.0
probe_set_ablation,low_only,low_only,3,7101,650,850,probe_subset_nn,850,1.0,0.0017392471291281233,0.009043377772247174,-0.021700969369972036,0.0,0.0,1.0,1.0,0.0
probe_set_ablation,low_only,low_only,3,7102,650,850,probe_subset_nn,850,1.0,0.0016683147856085424,0.008791849222177128,-0.021762268248962692,0.0,0.0,1.0,1.0,0.0
probe_set_ablation,low_only,low_only,3,7103,650,850,probe_subset_nn,850,1.0,0.0017813607535917258,0.009281299163306,-0.021570789348185813,0.0,0.0,1.0,1.0,0.0
probe_set_ablation,low_only,low_only,3,7104,650,850,probe_subset_nn,850,1.0,0.0018789750104913976,0.010091107594010218,-0.02189043445811303,0.0,0.0,1.0,1.0,0.0
probe_set_ablation,high_only,high_only,4,7100,650,850,probe_subset_nn,850,1.0,0.0017023133013985756,0.009383245471098145,-0.021915708756619395,0.0,0.0,1.0,1.0,0.0
probe_set_ablation,high_only,high_only,4,7101,650,850,probe_subset_nn,850,1.0,0.0017367179448964359,0.009569788460497719,-0.021766528346882925,0.0,0.0,1.0,1.0,0.0
probe_set_ablation,high_only,high_only,4,7102,650,850,probe_subset_nn,850,1.0,0.0017899771144084882,0.00934356524664215,-0.021758495872297546,0.0,0.0,1.0,1.0,0.0
probe_set_ablation,high_only,high_only,4,7103,650,850,probe_subset_nn,850,1.0,0.0016748408180764496,0.008752764431527948,-0.022042849219387907,0.0,0.0,1.0,1.0,0.0
probe_set_ablation,high_only,high_only,4,7104,650,850,probe_subset_nn,850,1.0,0.0016603366459720945,0.008926714939098912,-0.0215811423963697,0.0,0.0,1.0,1.0,0.0
probe_set_ablation,alternating_only,alternating_only,2,7100,650,850,probe_subset_nn,850,0.9035294117647059,0.06445614933453865,1.0,-0.08970236867524875,0.06771564241547733,1.0853587948916363,0.8764705882352941,0.8764705882352941,0.0
probe_set_ablation,alternating_only,alternating_only,2,7101,650,850,probe_subset_nn,850,0.9129411764705883,0.06640319955965297,1.0,-0.09160831994174953,0.06975980053361538,1.0853587948916363,0.8788235294117647,0.8788235294117647,0.0
probe_set_ablation,alternating_only,alternating_only,2,7102,650,850,probe_subset_nn,850,0.9129411764705883,0.06436396847176824,1.0,-0.08895784083235513,0.06714894914486533,1.0853587948916363,0.8835294117647059,0.8835294117647059,0.0
probe_set_ablation,alternating_only,alternating_only,2,7103,650,850,probe_subset_nn,850,0.9211764705882353,0.06108434911486813,1.0,-0.08568672343102125,0.06388938700221714,1.0853587948916363,0.8917647058823529,0.8917647058823529,0.0
probe_set_ablation,alternating_only,alternating_only,2,7104,650,850,probe_subset_nn,850,0.9141176470588235,0.057962351207550784,1.0,-0.08248770782289057,0.06039557590124164,1.0853587948916363,0.8964705882352941,0.8964705882352941,0.0
probe_set_ablation,no_low,no_low,6,7100,650,850,probe_subset_nn,850,1.0,0.0016549120983121836,0.00929439883613381,-0.021690661903208137,0.0,0.0,1.0,1.0,0.0
probe_set_ablation,no_low,no_low,6,7101,650,850,probe_subset_nn,850,1.0,0.001578747367075276,0.00882287970714457,-0.021696210958131523,0.0,0.0,1.0,1.0,0.0
probe_set_ablation,no_low,no_low,6,7102,650,850,probe_subset_nn,850,1.0,0.0016598683309523691,0.00895918128434292,-0.02183452129969007,0.0,0.0,1.0,1.0,0.0
probe_set_ablation,no_low,no_low,6,7103,650,850,probe_subset_nn,850,1.0,0.0016172674657665004,0.009273145558321816,-0.021655047617527377,0.0,0.0,1.0,1.0,0.0
probe_set_ablation,no_low,no_low,6,7104,650,850,probe_subset_nn,850,1.0,0.0019681152406927794,0.009502573053116081,-0.02183386291893008,0.0,0.0,1.0,1.0,0.0
probe_set_ablation,no_high,no_high,5,7100,650,850,probe_subset_nn,850,1.0,0.0017600349431631422,0.009265634578098814,-0.021891728530359155,0.0,0.0,1.0,1.0,0.0
probe_set_ablation,no_high,no_high,5,7101,650,850,probe_subset_nn,850,1.0,0.0017102568892109616,0.009205040274770537,-0.02179170555817485,0.0,0.0,1.0,1.0,0.0
probe_set_ablation,no_high,no_high,5,7102,650,850,probe_subset_nn,850,1.0,0.0017304286639799604,0.009634963553185272,-0.02181833119028757,0.0,0.0,1.0,1.0,0.0
probe_set_ablation,no_high,no_high,5,7103,650,850,probe_subset_nn,850,1.0,0.0017103527424902995,0.009408035071476917,-0.021945802736975755,0.0,0.0,1.0,1.0,0.0
