suite,condition,noise_type,noise_level,seed,train_n,test_n,method,n,success_rate,mean_final_error,p95_final_error,mean_reward,mean_regret,p95_regret,repair_accuracy,mechanism_accuracy,unknown_reject_rate
probe_noise_taxonomy,bias,bias,0.0,7104,0,850,mechanism_first,850,1.0,0.001955309340722773,0.00969146235805829,-0.02193496074126455,0.0,0.0,1.0,1.0,0.0
probe_noise_taxonomy,bias,bias,0.01,7100,0,850,mechanism_first,850,1.0,0.0016079932179734273,0.0091752533523064,-0.021734818107065058,0.0,0.0,1.0,1.0,0.0
probe_noise_taxonomy,bias,bias,0.01,7101,0,850,mechanism_first,850,1.0,0.0015881474037776821,0.008993967425986349,-0.021845537084992928,0.0,0.0,1.0,1.0,0.0
probe_noise_taxonomy,bias,bias,0.01,7102,0,850,mechanism_first,850,1.0,0.0016443410362676093,0.008884622990608104,-0.021799039262960833,0.0,0.0,1.0,1.0,0.0
probe_noise_taxonomy,bias,bias,0.01,7103,0,850,mechanism_first,850,1.0,0.0016764821487862454,0.008922571396647205,-0.021824433241917664,0.0,0.0,1.0,1.0,0.0
probe_noise_taxonomy,bias,bias,0.01,7104,0,850,mechanism_first,850,1.0,0.0018101584633708747,0.009405689011186658,-0.022156351756411008,0.0,0.0,1.0,1.0,0.0
probe_noise_taxonomy,bias,bias,0.02,7100,0,850,mechanism_first,850,1.0,0.0014517016785789583,0.009375674844022797,-0.021686911071883863,0.0,0.0,1.0,1.0,0.0
probe_noise_taxonomy,bias,bias,0.02,7101,0,850,mechanism_first,850,1.0,0.0016706210896970158,0.009365418733669473,-0.021810097101202373,0.0,0.0,1.0,1.0,0.0
probe_noise_taxonomy,bias,bias,0.02,7102,0,850,mechanism_first,850,1.0,0.0017556822753366371,0.009075398389804867,-0.02184231427876528,0.0,0.0,1.0,1.0,0.0
probe_noise_taxonomy,bias,bias,0.02,7103,0,850,mechanism_first,850,1.0,0.001697788973884915,0.009744555585818326,-0.022056828408734335,0.0,0.0,1.0,1.0,0.0
probe_noise_taxonomy,bias,bias,0.02,7104,0,850,mechanism_first,850,1.0,0.0015089040038074142,0.008836660364883842,-0.021905034341360725,0.0,0.0,1.0,1.0,0.0
probe_noise_taxonomy,bias,bias,0.04,7100,0,850,mechanism_first,850,1.0,0.0016456022544845486,0.008745207654476728,-0.02229440155603904,0.00038717703899777706,0.003559017752304456,0.8776470588235294,0.8776470588235294,0.0
probe_noise_taxonomy,bias,bias,0.04,7101,0,850,mechanism_first,850,1.0,0.0015341166420866264,0.00894379670419243,-0.02185346405942053,0.0003980214122450434,0.003759277832236941,0.8823529411764706,0.8823529411764706,0.0
probe_noise_taxonomy,bias,bias,0.04,7102,0,850,mechanism_first,850,1.0,0.0017833936992300461,0.009242401930893984,-0.022461463766999017,0.00039021869340024663,0.003687879508313549,0.88,0.88,0.0
probe_noise_taxonomy,bias,bias,0.04,7103,0,850,mechanism_first,850,1.0,0.0017692388763149403,0.009768697554118133,-0.02241444361242104,0.0004379907455940149,0.0036634143872069404,0.8635294117647059,0.8635294117647059,0.0
probe_noise_taxonomy,bias,bias,0.04,7104,0,850,mechanism_first,850,1.0,0.0015755457445175733,0.008560243559938785,-0.021955882804951764,0.00035329916298236166,0.003356189340841108,0.888235294117647,0.888235294117647,0.0
probe_noise_taxonomy,bias,bias,0.08,7100,0,850,mechanism_first,850,0.8647058823529412,0.1354646925304124,1.0,-0.18339384444528323,0.1615236692439917,1.0853587948916363,0.35764705882352943,0.35764705882352943,0.0
probe_noise_taxonomy,bias,bias,0.08,7101,0,850,mechanism_first,850,0.8494117647058823,0.15354963428369017,1.0,-0.20268318761449158,0.1811873005746699,1.0853587948916363,0.35411764705882354,0.35411764705882354,0.0
probe_noise_taxonomy,bias,bias,0.08,7102,0,850,mechanism_first,850,0.8752941176470588,0.12250981600648522,1.0,-0.16986598351445312,0.14792692562368848,1.0853587948916363,0.36705882352941177,0.36705882352941177,0.0
probe_noise_taxonomy,bias,bias,0.08,7103,0,850,mechanism_first,850,0.8541176470588235,0.14570208939380966,1.0,-0.19398253557146816,0.17221610074100416,1.0853587948916363,0.3588235294117647,0.3588235294117647,0.0
probe_noise_taxonomy,bias,bias,0.08,7104,0,850,mechanism_first,850,0.8552941176470589,0.14411219717480445,1.0,-0.19341733024859814,0.17153956943298193,1.0853587948916363,0.3341176470588235,0.3341176470588235,0.0
probe_noise_taxonomy,bias,bias,0.12,7100,0,850,mechanism_first,850,0.7176470588235294,0.1990756206507232,1.0,-0.24827874175926332,0.22692892482415034,1.0853587948916363,0.31058823529411766,0.31058823529411766,0.0
probe_noise_taxonomy,bias,bias,0.12,7101,0,850,mechanism_first,850,0.7176470588235294,0.1690779108597978,1.0,-0.21722401347885864,0.19509316820553463,1.0853587948916363,0.26,0.26,0.0
probe_noise_taxonomy,bias,bias,0.12,7102,0,850,mechanism_first,850,0.7105882352941176,0.1896729839336184,1.0,-0.2380203398994728,0.21604669257780862,1.0853587948916363,0.26823529411764707,0.26823529411764707,0.0
probe_noise_taxonomy,bias,bias,0.12,7103,0,850,mechanism_first,850,0.711764705882353,0.18313441094767335,1.0,-0.23334994954848984,0.21158965716312944,1.0853587948916363,0.26,0.26,0.0
probe_noise_taxonomy,bias,bias,0.12,7104,0,850,mechanism_first,850,0.7282352941176471,0.1716087697430791,1.0,-0.21956987563969843,0.19752764680682894,1.0853587948916363,0.2647058823529412,0.2647058823529412,0.0
probe_noise_taxonomy,dropout,dropout,0.0,7100,0,850,mechanism_first,850,1.0,0.0016632762098566026,0.009219617121616563,-0.0220234483089691,0.0,0.0,1.0,1.0,0.0
probe_noise_taxonomy,dropout,dropout,0.0,7101,0,850,mechanism_first,850,1.0,0.0017246852999203595,0.008976706628231135,-0.02154758501769222,0.0,0.0,1.0,1.0,0.0
probe_noise_taxonomy,dropout,dropout,0.0,7102,0,850,mechanism_first,850,1.0,0.0017366883707737367,0.009314696268941214,-0.021800553330113062,0.0,0.0,1.0,1.0,0.0
probe_noise_taxonomy,dropout,dropout,0.0,7103,0,850,mechanism_first,850,1.0,0.0017694589623286254,0.009440554360687248,-0.021804956034965114,0.0,0.0,1.0,1.0,0.0
probe_noise_taxonomy,dropout,dropout,0.0,7104,0,850,mechanism_first,850,1.0,0.0015058701550285521,0.009018695166879698,-0.02179023887564597,0.0,0.0,1.0,1.0,0.0
probe_noise_taxonomy,dropout,dropout,0.05,7100,0,850,mechanism_first,850,0.9929411764705882,0.008977825699561034,0.01016091938548458,-0.030806600052166302,0.008873090812219086,0.0,0.9541176470588235,0.9541176470588235,0.0
probe_noise_taxonomy,dropout,dropout,0.05,7101,0,850,mechanism_first,850,0.9870588235294118,0.013691117463684881,0.010446054280469297,-0.03546648073156221,0.013469418374941016,0.0,0.9611764705882353,0.9611764705882353,0.0
probe_noise_taxonomy,dropout,dropout,0.05,7102,0,850,mechanism_first,850,0.9894117647058823,0.011281905448192138,0.010184388607882622,-0.03287249673786762,0.011197269639979435,0.0,0.9576470588235294,0.9576470588235294,0.0
probe_noise_taxonomy,dropout,dropout,0.05,7103,0,850,mechanism_first,850,0.9882352941176471,0.013772621414649465,0.01090791779383593,-0.03575852101392465,0.01412634303555406,0.0,0.9505882352941176,0.9505882352941176,0.0
probe_noise_taxonomy,dropout,dropout,0.05,7104,0,850,mechanism_first,850,0.9882352941176471,0.013628730102619474,0.009678938676611959,-0.03510435197354248,0.01354423156356725,0.0,0.9541176470588235,0.9541176470588235,0.0
probe_noise_taxonomy,dropout,dropout,0.1,7100,0,850,mechanism_first,850,0.9788235294117648,0.023401009516788158,0.013051235472126943,-0.046998212716690524,0.024929856167741255,0.013319880413109782,0.9105882352941177,0.9105882352941177,0.0
probe_noise_taxonomy,dropout,dropout,0.1,7101,0,850,mechanism_first,850,0.9741176470588235,0.02831548644048139,0.016348103022132854,-0.052650651396439554,0.030743607557396645,0.07544572390263152,0.8952941176470588,0.8952941176470588,0.0
probe_noise_taxonomy,dropout,dropout,0.1,7102,0,850,mechanism_first,850,0.9694117647058823,0.02948080143611428,0.01569448669333151,-0.05353489738196888,0.031831555563950814,0.025368635383949078,0.8952941176470588,0.8952941176470588,0.0
probe_noise_taxonomy,dropout,dropout,0.1,7103,0,850,mechanism_first,850,0.971764705882353,0.0296300093645801,0.019190786231686907,-0.054280220705510196,0.03259234248550544,0.07605168030756854,0.8894117647058823,0.8894117647058823,0.0
probe_noise_taxonomy,dropout,dropout,0.1,7104,0,850,mechanism_first,850,0.9823529411764705,0.020258104358003504,0.01456092607420556,-0.04363863474893101,0.021822792732068094,0.020026239756918054,0.9094117647058824,0.9094117647058824,0.0
probe_noise_taxonomy,dropout,dropout,0.2,7100,0,850,mechanism_first,850,0.951764705882353,0.049029171622585535,0.043483618713243355,-0.07629941902166879,0.05431370874915112,0.0978329993347888,0.8058823529411765,0.8058823529411765,0.0
probe_noise_taxonomy,dropout,dropout,0.2,7101,0,850,mechanism_first,850,0.9611764705882353,0.04102241956172465,0.027136393483898513,-0.06785123675885485,0.046136247833462686,0.0838992819900455,0.8211764705882353,0.8211764705882353,0.0
probe_noise_taxonomy,dropout,dropout,0.2,7102,0,850,mechanism_first,850,0.9670588235294117,0.03603798667031531,0.026453979797484428,-0.06206593206460254,0.040303863223527754,0.08342133257616977,0.8352941176470589,0.8352941176470589,0.0
probe_noise_taxonomy,dropout,dropout,0.2,7103,0,850,mechanism_first,850,0.9564705882352941,0.04554996711463771,0.04609460626787243,-0.07272742192516045,0.05092573270464068,0.10030979123197707,0.831764705882353,0.831764705882353,0.0
probe_noise_taxonomy,dropout,dropout,0.2,7104,0,850,mechanism_first,850,0.9458823529411765,0.052864887711172856,0.07415730440756196,-0.08074295120645318,0.05865060401201436,0.12685066425752373,0.808235294117647,0.808235294117647,0.0
probe_noise_taxonomy,dropout,dropout,0.35,7100,0,850,mechanism_first,850,0.9341176470588235,0.06888140719471302,1.0,-0.10046486647858806,0.07863764261473999,1.0853587948916363,0.6964705882352941,0.6964705882352941,0.0
probe_noise_taxonomy,dropout,dropout,0.35,7101,0,850,mechanism_first,850,0.9211764705882353,0.08059590928875944,1.0,-0.11393788545471843,0.09224333995351133,1.0853587948916363,0.6741176470588235,0.6741176470588235,0.0
probe_noise_taxonomy,dropout,dropout,0.35,7102,0,850,mechanism_first,850,0.9235294117647059,0.07995001992533751,1.0,-0.11168671115467767,0.08982409282519842,1.0853587948916363,0.6905882352941176,0.6905882352941176,0.0
probe_noise_taxonomy,dropout,dropout,0.35,7103,0,850,mechanism_first,850,0.9152941176470588,0.08751002670730966,1.0,-0.11977706979162155,0.09795975590137426,1.0853587948916363,0.6870588235294117,0.6870588235294117,0.0
probe_noise_taxonomy,dropout,dropout,0.35,7104,0,850,mechanism_first,850,0.9247058823529412,0.07572056472604545,1.0,-0.10831634772061428,0.08639052450437888,1.0853587948916363,0.6894117647058824,0.6894117647058824,0.0
probe_noise_taxonomy,dropout,dropout,0.5,7100,0,850,mechanism_first,850,0.8894117647058823,0.11436746890739574,1.0,-0.1529188603517478,0.13098091609854373,1.0853587948916363,0.5882352941176471,0.5882352941176471,0.0
probe_noise_taxonomy,dropout,dropout,0.5,7101,0,850,mechanism_first,850,0.8788235294117647,0.12241934449793893,1.0,-0.161110830191519,0.13923834680109265,1.0853587948916363,0.58,0.58,0.0
probe_noise_taxonomy,dropout,dropout,0.5,7102,0,850,mechanism_first,850,0.8705882352941177,0.1317587026222385,1.0,-0.17130633369220527,0.1495086334481325,1.0853587948916363,0.5564705882352942,0.5564705882352942,0.0
probe_noise_taxonomy,dropout,dropout,0.5,7103,0,850,mechanism_first,850,0.8811764705882353,0.1226086689414425,1.0,-0.16181634049293642,0.13998736800226597,1.0853587948916363,0.5670588235294117,0.5670588235294117,0.0
probe_noise_taxonomy,dropout,dropout,0.5,7104,0,850,mechanism_first,850,0.8788235294117647,0.12483224469069416,1.0,-0.16394972743156824,0.14239685508337335,1.0853587948916363,0.5623529411764706,0.5623529411764706,0.0
probe_noise_taxonomy,quantization,quantization,0.0,7100,0,850,mechanism_first,850,1.0,0.0016083356659029632,0.008733993839000087,-0.02176907302033867,0.0,0.0,1.0,1.0,0.0
probe_noise_taxonomy,quantization,quantization,0.0,7101,0,850,mechanism_first,850,1.0,0.0018117206089737583,0.009711677759168369,-0.02200337115734769,0.0,0.0,1.0,1.0,0.0
probe_noise_taxonomy,quantization,quantization,0.0,7102,0,850,mechanism_first,850,1.0,0.0015338553052021647,0.009161442260934072,-0.021686818454873694,0.0,0.0,1.0,1.0,0.0
probe_noise_taxonomy,quantization,quantization,0.0,7103,0,850,mechanism_first,850,1.0,0.0017773314813301566,0.0090278988980389,-0.021830581024891868,0.0,0.0,1.0,1.0,0.0
probe_noise_taxonomy,quantization,quantization,0.0,7104,0,850,mechanism_first,850,1.0,0.0019286591774696994,0.009414213071725741,-0.022088562428667424,0.0,0.0,1.0,1.0,0.0
probe_noise_taxonomy,quantization,quantization,0.01,7100,0,850,mechanism_first,850,1.0,0.0016894431201242084,0.009207652077332207,-0.021914672978525757,0.0,0.0,1.0,1.0,0.0
probe_noise_taxonomy,quantization,quantization,0.01,7101,0,850,mechanism_first,850,1.0,0.0017070637614530323,0.008870503747280822,-0.02194620738329496,0.0,0.0,1.0,1.0,0.0
probe_noise_taxonomy,quantization,quantization,0.01,7102,0,850,mechanism_first,850,1.0,0.0018151577822425298,0.009334323195098637,-0.02215075915499851,0.0,0.0,1.0,1.0,0.0
probe_noise_taxonomy,quantization,quantization,0.01,7103,0,850,mechanism_first,850,1.0,0.001635565923443004,0.008398441645097177,-0.021461643761930355,0.0,0.0,1.0,1.0,0.0
probe_noise_taxonomy,quantization,quantization,0.01,7104,0,850,mechanism_first,850,1.0,0.0017543307839806436,0.009276527328588746,-0.02189064173409154,0.0,0.0,1.0,1.0,0.0
probe_noise_taxonomy,quantization,quantization,0.02,7100,0,850,mechanism_first,850,1.0,0.0015532873791399263,0.008923716212022925,-0.021583647868620638,0.0,0.0,1.0,1.0,0.0
probe_noise_taxonomy,quantization,quantization,0.02,7101,0,850,mechanism_first,850,1.0,0.001654432573153888,0.008963895617106976,-0.0216267135843524,0.0,0.0,1.0,1.0,0.0
probe_noise_taxonomy,quantization,quantization,0.02,7102,0,850,mechanism_first,850,1.0,0.001914713320166568,0.009321958835438182,-0.02193751263259911,0.0,0.0,1.0,1.0,0.0
probe_noise_taxonomy,quantization,quantization,0.02,7103,0,850,mechanism_first,850,1.0,0.0017097522097482734,0.009507476697604211,-0.02171840778613242,0.0,0.0,1.0,1.0,0.0
probe_noise_taxonomy,quantization,quantization,0.02,7104,0,850,mechanism_first,850,1.0,0.0016957956067431348,0.00917905011219633,-0.021860063010531408,0.0,0.0,1.0,1.0,0.0
probe_noise_taxonomy,quantization,quantization,0.04,7100,0,850,mechanism_first,850,1.0,0.00174682691739731,0.00934405273053407,-0.02233643509563311,0.0,0.0,1.0,1.0,0.0
probe_noise_taxonomy,quantization,quantization,0.04,7101,0,850,mechanism_first,850,1.0,0.0018141245515006239,0.009377759750390013,-0.021661087620439848,0.0,0.0,1.0,1.0,0.0
probe_noise_taxonomy,quantization,quantization,0.04,7102,0,850,mechanism_first,850,1.0,0.0016230348482929823,0.008886806647967926,-0.022081660937555814,0.0,0.0,1.0,1.0,0.0
probe_noise_taxonomy,quantization,quantization,0.04,7103,0,850,mechanism_first,850,1.0,0.001922480359603917,0.009394004826036584,-0.021724645169293188,0.0,0.0,1.0,1.0,0.0
probe_noise_taxonomy,quantization,quantization,0.04,7104,0,850,mechanism_first,850,1.0,0.001794359984941687,0.009375093319926364,-0.02166443001504109,0.0,0.0,1.0,1.0,0.0
probe_noise_taxonomy,quantization,quantization,0.08,7100,0,850,mechanism_first,850,1.0,0.001726654251159291,0.008784522980543441,-0.022199434594585617,0.0,0.0,1.0,1.0,0.0
probe_noise_taxonomy,quantization,quantization,0.08,7101,0,850,mechanism_first,850,1.0,0.001774109947959646,0.009287453836564818,-0.021424190954318058,0.0,0.0,1.0,1.0,0.0
probe_noise_taxonomy,quantization,quantization,0.08,7102,0,850,mechanism_first,850,1.0,0.0018995937730322085,0.009272891582212561,-0.021775611249932453,0.0,0.0,1.0,1.0,0.0
probe_noise_taxonomy,quantization,quantization,0.08,7103,0,850,mechanism_first,850,1.0,0.001693688185895296,0.009321943973483071,-0.021866796936270427,0.0,0.0,1.0,1.0,0.0
probe_noise_taxonomy,quantization,quantization,0.08,7104,0,850,mechanism_first,850,1.0,0.0016422570220452836,0.009170068109003005,-0.02171765416873351,0.0,0.0,1.0,1.0,0.0
probe_noise_taxonomy,quantization,quantization,0.12,7100,0,850,mechanism_first,850,1.0,0.0015456715018094748,0.008587795056530623,-0.02195985393318138,0.0,0.0,1.0,1.0,0.0
probe_noise_taxonomy,quantization,quantization,0.12,7101,0,850,mechanism_first,850,1.0,0.001755684161529134,0.009603765357757865,-0.021691695146603223,0.0,0.0,1.0,1.0,0.0
probe_noise_taxonomy,quantization,quantization,0.12,7102,0,850,mechanism_first,850,1.0,0.0014603556759792996,0.008593651028511395,-0.021567699136432552,0.0,0.0,1.0,1.0,0.0
probe_noise_taxonomy,quantization,quantization,0.12,7103,0,850,mechanism_first,850,1.0,0.0016986191993975323,0.009579200692051093,-0.021579684718336895,0.0,0.0,1.0,1.0,0.0
probe_noise_taxonomy,quantization,quantization,0.12,7104,0,850,mechanism_first,850,1.0,0.001610588912265835,0.009087579046598737,-0.02169601688992448,0.0,0.0,1.0,1.0,0.0
probe_noise_taxonomy,sign_flip,sign_flip,0.0,7100,0,850,mechanism_first,850,1.0,0.0016897936460173082,0.009215995997591486,-0.021742651565991623,0.0,0.0,1.0,1.0,0.0
probe_noise_taxonomy,sign_flip,sign_flip,0.0,7101,0,850,mechanism_first,850,1.0,0.0017268940783346297,0.009547099708911322,-0.02181832871239966,0.0,0.0,1.0,1.0,0.0
probe_noise_taxonomy,sign_flip,sign_flip,0.0,7102,0,850,mechanism_first,850,1.0,0.0017642810364308272,0.00977541755091449,-0.022094996070220526,0.0,0.0,1.0,1.0,0.0
probe_noise_taxonomy,sign_flip,sign_flip,0.0,7103,0,850,mechanism_first,850,1.0,0.0015934234138080495,0.00896914401244342,-0.022128436563803228,0.0,0.0,1.0,1.0,0.0
probe_noise_taxonomy,sign_flip,sign_flip,0.0,7104,0,850,mechanism_first,850,1.0,0.0018170136366506765,0.009294016285121942,-0.02180913726817425,0.0,0.0,1.0,1.0,0.0
probe_noise_taxonomy,sign_flip,sign_flip,0.02,7100,0,850,mechanism_first,850,0.9964705882352941,0.005522756809233599,0.009972265982931883,-0.026241255708794008,0.004433177783906093,0.0,0.9752941176470589,0.9752941176470589,0.0
probe_noise_taxonomy,sign_flip,sign_flip,0.02,7101,0,850,mechanism_first,850,0.9964705882352941,0.005370434610139156,0.009314626887904076,-0.026302862253783244,0.004488596268357982,0.0,0.9776470588235294,0.9776470588235294,0.0
probe_noise_taxonomy,sign_flip,sign_flip,0.02,7102,0,850,mechanism_first,850,0.9964705882352941,0.005425828970537335,0.01001363339929584,-0.025903636603677144,0.004181321928166313,0.0,0.9835294117647059,0.9835294117647059,0.0
probe_noise_taxonomy,sign_flip,sign_flip,0.02,7103,0,850,mechanism_first,850,0.9952941176470588,0.006549809918020861,0.009911836719906697,-0.027529955993171845,0.00545378780030886,0.0,0.9764705882352941,0.9764705882352941,0.0
probe_noise_taxonomy,sign_flip,sign_flip,0.02,7104,0,850,mechanism_first,850,1.0,0.0018241255847185186,0.0094444138237193,-0.02230796194661862,0.0004420271648689547,0.0,0.9870588235294118,0.9870588235294118,0.0
probe_noise_taxonomy,sign_flip,sign_flip,0.05,7100,0,850,mechanism_first,850,0.9941176470588236,0.0078250801747729,0.01034238981926816,-0.029459717737262716,0.007267153696473629,0.0,0.9529411764705882,0.9529411764705882,0.0
probe_noise_taxonomy,sign_flip,sign_flip,0.05,7101,0,850,mechanism_first,850,0.9894117647058823,0.012661183067712656,0.0107585659103131,-0.034882523893215674,0.012896594377357134,0.0,0.9505882352941176,0.9505882352941176,0.0
probe_noise_taxonomy,sign_flip,sign_flip,0.05,7102,0,850,mechanism_first,850,0.9941176470588236,0.008008561803085934,0.010349896064512532,-0.02971422380557037,0.00776822612839732,0.0,0.951764705882353,0.951764705882353,0.0
