suite,condition,seed,train_n,test_n,method,repair_library_size,success_threshold,severity,nuisance_strength,n,success_rate,mean_final_error,p95_final_error,mean_reward,mean_regret,p95_regret,repair_accuracy,mechanism_accuracy,unknown_reject_rate
mechanism_mix,compliance_rare,7100,650,850,nominal_no_adaptation,5,0.07,1.0,1.0,850,0.6235294117647059,0.10144951504944832,0.2386988798264933,-0.132591071991297,0.11034689851957406,0.2522878412022618,0.0,,
mechanism_mix,compliance_rare,7100,650,850,single_robust_repair,5,0.07,1.0,1.0,850,0.8929411764705882,0.02766738932943429,0.07822992988551647,-0.04913451505707265,0.02689034158534959,0.07566944409477962,0.30823529411764705,,
mechanism_mix,compliance_rare,7100,650,850,passive_stat_fine,5,0.07,1.0,1.0,850,1.0,0.0024437619531800067,0.01019723111942994,-0.023201925547718105,0.0009577520759950072,0.0042499759890069835,0.9258823529411765,,
mechanism_mix,compliance_rare,7100,650,850,passive_vector_nn,5,0.07,1.0,1.0,850,1.0,0.0020227006811837952,0.009406297908324479,-0.022244173471723114,0.0,0.0,1.0,1.0,0.0
mechanism_mix,compliance_rare,7100,650,850,probe_nearest_neighbor,5,0.07,1.0,1.0,850,1.0,0.0020227006811837952,0.009406297908324479,-0.022244173471723114,0.0,0.0,1.0,1.0,0.0
mechanism_mix,compliance_rare,7100,650,850,mechanism_first,5,0.07,1.0,1.0,850,1.0,0.0020227006811837952,0.009406297908324479,-0.022244173471723114,0.0,0.0,1.0,1.0,0.0
mechanism_mix,compliance_rare,7100,650,850,oracle_best_repair,5,0.07,1.0,1.0,850,1.0,0.0020227006811837952,0.009406297908324479,-0.022244173471723114,0.0,0.0,1.0,,
mechanism_mix,compliance_rare,7101,650,850,nominal_no_adaptation,5,0.07,1.0,1.0,850,0.5858823529411765,0.1078602186033237,0.2546398997153976,-0.13898348100271224,0.11677136605409322,0.29185029567786336,0.0,,
mechanism_mix,compliance_rare,7101,650,850,single_robust_repair,5,0.07,1.0,1.0,850,0.8941176470588236,0.026368540547164632,0.07944003436858149,-0.04753311787469428,0.02532100292607528,0.07681504741658036,0.3423529411764706,,
mechanism_mix,compliance_rare,7101,650,850,passive_stat_fine,5,0.07,1.0,1.0,850,1.0,0.002909741149373759,0.01115664965653107,-0.023408032573633147,0.0011959176250142044,0.004000221697306291,0.9305882352941176,,
mechanism_mix,compliance_rare,7101,650,850,passive_vector_nn,5,0.07,1.0,1.0,850,1.0,0.002302273640748084,0.010134210479715855,-0.02221211494861897,0.0,0.0,1.0,1.0,0.0
mechanism_mix,compliance_rare,7101,650,850,probe_nearest_neighbor,5,0.07,1.0,1.0,850,1.0,0.002302273640748084,0.010134210479715855,-0.02221211494861897,0.0,0.0,1.0,1.0,0.0
mechanism_mix,compliance_rare,7101,650,850,mechanism_first,5,0.07,1.0,1.0,850,1.0,0.002302273640748084,0.010134210479715855,-0.02221211494861897,0.0,0.0,1.0,1.0,0.0
mechanism_mix,compliance_rare,7101,650,850,oracle_best_repair,5,0.07,1.0,1.0,850,1.0,0.002302273640748084,0.010134210479715855,-0.02221211494861897,0.0,0.0,1.0,,
mechanism_mix,compliance_rare,7102,650,850,nominal_no_adaptation,5,0.07,1.0,1.0,850,0.5941176470588235,0.10850742797743985,0.34143800781694933,-0.13986434736505515,0.11782484571986802,0.37946638823049905,0.0,,
mechanism_mix,compliance_rare,7102,650,850,single_robust_repair,5,0.07,1.0,1.0,850,0.8905882352941177,0.02599821102515368,0.08010173683498267,-0.04718589250748121,0.025146390862294327,0.07744099343347932,0.33176470588235296,,
mechanism_mix,compliance_rare,7102,650,850,passive_stat_fine,5,0.07,1.0,1.0,850,1.0,0.0028607802675764686,0.011155667691121085,-0.02329363368575927,0.0012541320405724025,0.004322372535106606,0.9247058823529412,,
mechanism_mix,compliance_rare,7102,650,850,passive_vector_nn,5,0.07,1.0,1.0,850,1.0,0.0022417149337540083,0.010009747648924816,-0.022039501645186903,0.0,0.0,1.0,1.0,0.0
mechanism_mix,compliance_rare,7102,650,850,probe_nearest_neighbor,5,0.07,1.0,1.0,850,1.0,0.0022417149337540083,0.010009747648924816,-0.022039501645186903,0.0,0.0,1.0,1.0,0.0
mechanism_mix,compliance_rare,7102,650,850,mechanism_first,5,0.07,1.0,1.0,850,1.0,0.0022417149337540083,0.010009747648924816,-0.022039501645186903,0.0,0.0,1.0,1.0,0.0
mechanism_mix,compliance_rare,7102,650,850,oracle_best_repair,5,0.07,1.0,1.0,850,1.0,0.0022417149337540083,0.010009747648924816,-0.022039501645186903,0.0,0.0,1.0,,
mechanism_mix,compliance_rare,7103,650,850,nominal_no_adaptation,5,0.07,1.0,1.0,850,0.5635294117647058,0.10867714843659373,0.23889238740419205,-0.14039769984938397,0.11866579320850736,0.2698580846197016,0.0,,
mechanism_mix,compliance_rare,7103,650,850,single_robust_repair,5,0.07,1.0,1.0,850,0.9152941176470588,0.02437891649431193,0.07878490208412625,-0.0453916160734325,0.02365970943255605,0.07619497692176033,0.34705882352941175,,
mechanism_mix,compliance_rare,7103,650,850,passive_stat_fine,5,0.07,1.0,1.0,850,0.9988235294117647,0.0028146306348641086,0.010319232465852424,-0.022918014700487693,0.0011861080596112254,0.004922915753196543,0.9188235294117647,,
mechanism_mix,compliance_rare,7103,650,850,passive_vector_nn,5,0.07,1.0,1.0,850,1.0,0.0022338448768206877,0.009616931376849935,-0.021731906640876493,0.0,0.0,1.0,1.0,0.0
mechanism_mix,compliance_rare,7103,650,850,probe_nearest_neighbor,5,0.07,1.0,1.0,850,1.0,0.0022338448768206877,0.009616931376849935,-0.021731906640876493,0.0,0.0,1.0,1.0,0.0
mechanism_mix,compliance_rare,7103,650,850,mechanism_first,5,0.07,1.0,1.0,850,1.0,0.0022338448768206877,0.009616931376849935,-0.021731906640876493,0.0,0.0,1.0,1.0,0.0
mechanism_mix,compliance_rare,7103,650,850,oracle_best_repair,5,0.07,1.0,1.0,850,1.0,0.0022338448768206877,0.009616931376849935,-0.021731906640876493,0.0,0.0,1.0,,
